  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    2.70    3.31   -0.63    0.05    0.18   -0.17   0.96818502   0.47634100   0.01372000       214325
    5.99    1.71    1.40    0.49    0.35   -0.21   0.85970088   0.52981800   0.06728300       214338
    3.54    2.57   -0.45    0.37    0.75   -0.12   0.88217724   0.66590100   0.08863300       214379
    5.22    1.94   -0.78   -0.13    0.45    2.51   0.22568957   0.64646500   0.31989800       214397
    3.45    3.04    1.23    0.47    0.45    0.06  -0.83848697   0.33547300   0.18346700       214428
    7.53    1.51   -0.35    0.01    0.56    0.14   0.91932687   0.66403700   0.06300800       214476
    2.05    2.98   -0.09    0.00   -0.45   -0.46  -0.38283355   0.69091100   0.45015000       214480
    4.77    2.14   -0.12   -0.03    0.03   -0.63  -0.44069938   0.65566600   0.42549200       214526
    5.83    2.47    1.29   -0.36   -0.66    0.21  -0.88035681   0.68753300   0.49276200       214611
    1.58    2.00   -0.96    0.67    1.40   -0.50   0.81558761   0.65455300   0.12507300       214617
    0.89    1.86   -0.36   -0.05   -0.14    0.17  -0.60973371   0.64216800   0.42973600       214645
    7.51    2.48   -0.51   -0.08   -0.44    0.20  -0.94652431   0.66001600   0.47220000       214802
    3.90    2.21    0.58   -0.04    0.41    0.04   0.98798857   0.65862400   0.01004100       214822
    6.98    2.13   -0.94    0.31    0.67    0.12   0.89187647   0.42239200   0.03465400       214823
    2.19    1.61    1.00    0.05    0.35   -0.89   0.01121568   0.66429100   0.37362400       214851
    1.64    1.66   -0.53    0.13    0.08    0.52   0.08218659   0.67584800   0.37057300       214900
    5.64    4.42   -1.39   -0.19   -0.61    0.35  -0.89162136   0.66312000   0.47117500       214972
    5.02    3.13    0.32    0.05    0.34   -0.07   0.97829897   0.65894700   0.01793800       215033
    5.13    3.24    0.18    0.39   -0.41    0.65  -0.59532707   0.61916600   0.40806400       215072
    0.67    4.23   -0.82    1.34   -0.11    0.90  -0.22620116   0.65890400   0.40362500       215081
    2.69    2.30   -0.52   -1.40    3.28   -0.59   0.77616338   0.34367500   0.04496800       215104
    6.61    2.65   -0.70   -0.13   -0.27    0.33  -0.84510918   0.65651700   0.46173600       215153
    1.28    3.32    1.13    0.05    0.84   -2.68  -0.12360319   0.68864100   0.41474100       215158
    4.28    2.21   -1.13    0.00    1.23   -0.09   0.43416891   0.68112800   0.29284700       215166
    4.70    2.00    0.28   -0.64   -0.30   -0.31  -0.80051098   0.65205400   0.45431300       215265
    7.00    3.76   -0.69   -0.36    1.54    2.28   0.42783103   0.65374000   0.27629100       215272
    3.23    1.73   -1.10   -0.17   -0.23   -0.49  -0.29795180   0.68220200   0.43256800       215393
    3.06    2.55   -0.33   -0.31    1.36    0.72   0.84842918   0.62783500   0.09856400       215411
    5.62    2.10    0.78   -0.36   -0.45    0.17  -0.89065637   0.64568600   0.45516100       215433
    3.58    2.83    0.51   -0.44    0.69    0.91   0.51093836   0.64719300   0.24754500       215507
    4.75    1.94    0.87   -1.33    1.52    0.62   0.66464151   0.67112500   0.20521000       215546
    6.80    2.53   -0.16    0.12   -0.91    0.07  -0.83061210   0.66144900   0.46514900       215591
    4.23    3.42   -1.15   -0.53   -0.43   -0.36  -0.54047897   0.68440700   0.46098100       215688
    5.07    1.51   -0.34    0.10    1.13    0.20   0.95307189   0.47616700   0.01995000       215754
    1.33    4.27   -1.00   -0.52    0.50   -0.40   0.71648851   0.65006200   0.17230900       215809
    0.88    3.63    0.49   -0.73    1.82    0.73   0.96442643   0.19251600   0.00254600       215892
    7.20    1.44    0.66   -1.10    0.76   -0.76  -0.20209962   0.45858400   0.23798300       215969
    7.79    3.58    0.34    0.10    0.64    0.74   0.67611869   0.66844200   0.19892200       216063
    2.21    2.40   -1.74    0.88   -0.64    0.29  -0.58847539   0.65563000   0.43982500       216105
    2.87    1.73    1.66    0.03    0.83   -0.05   0.97025279   0.70936000   0.02813100       216204
    3.22    1.97    1.18   -0.18   -0.11   -0.07  -0.43319765   0.66805500   0.43558200       216239
    3.57    2.14    1.02   -0.22    0.22    0.34   0.17583731   0.49506400   0.21979300       216326
    2.92    2.14    0.76    0.43   -0.45    0.47  -0.54564459   0.66860000   0.44738100       216391
    3.27    1.88   -0.44   -0.43    0.05    0.72   0.76075868   0.44835900   0.07778800       216408
    1.80    1.51    0.90   -0.15    0.90   -0.29   0.92249151   0.64720900   0.05785600       216423
    4.98    2.33   -0.85   -2.41   -0.76    0.57  -0.43511721   0.64420200   0.41488400       216469
    4.30    2.99   -0.23    0.00    0.17   -0.30   0.45928941   0.65382500   0.26736700       216470
    2.65    2.74   -0.42    0.06    0.59    0.21   0.91280519   0.64174400   0.06333800       216487
    1.12    1.39   -0.01   -0.90    1.66    0.44   0.80011320   0.41190800   0.05715900       216489
    1.10    1.67    1.25   -0.34    0.70   -0.65   0.85216905   0.62035900   0.09439400       216568
    7.14    3.65   -0.89   -0.13    1.08   -0.75   0.79346341   0.66047600   0.13916500       216609
    0.03    1.89    0.14    0.33   -0.27   -0.42  -0.56627326   0.68427000   0.46335000       216615
    6.46    4.03   -1.41    0.30    0.55   -0.28   0.72593295   0.38306600   0.06528800       216637
    0.59    2.99    0.19    0.32    0.28    0.82   0.19051068   0.65336200   0.33230100       216666
    3.46    3.72    0.96    1.02   -1.17   -0.60  -0.72379260   0.65587700   0.45171400       216687
    6.74    2.74    0.28    1.10    2.41   -0.49   0.91200111   0.45726500   0.03337900       216693
    4.44    4.04   -0.51    0.30   -0.57    1.31  -0.38206220   0.55745600   0.33515900       216720
    4.86    4.01   -1.24   -0.19    0.21   -0.03  -0.75157868   0.36097100   0.19963000       216729
    3.97    2.09    1.18    0.33    0.13    0.06   0.38677943   0.65516300   0.28837600       216778
    5.85    1.92   -0.19   -1.85   -0.21   -1.37   0.68476809   0.39596600   0.07773400       216799
    6.26    3.87    0.83   -0.22    0.35   -0.10   0.38994548   0.67684400   0.30249300       216810
    2.67    2.17   -1.23   -0.84   -0.33   -0.25  -0.23531725   0.66568500   0.41056100       216827
    7.01    1.95   -0.23    0.50   -0.25   -0.01  -0.18788679   0.67010300   0.40811300       216843
    4.57    1.69    0.84    1.01   -0.24    0.20  -0.18967059   0.65608400   0.39650000       216858
    5.43    3.16    1.74   -0.60    1.30   -0.08   0.84661103   0.67154100   0.11265900       216905
    4.46    3.75   -0.94    1.66    0.61   -0.29  -0.18183523   0.66552300   0.40342500       216921
    6.43    1.94   -0.91    0.99    1.94    0.56   0.93146977   0.69753500   0.05967000       216950
    3.17    1.44    0.01    0.61    1.95    0.82   0.89010307   0.66004800   0.08204800       217028
    6.01    3.62   -0.15    1.33   -0.25    0.53  -0.05659192   0.64307800   0.36704200       217046
    4.01    2.53    1.03    0.45    0.99   -0.99   0.62275668   0.66630700   0.21969000       217052
    7.28    1.51   -0.18   -0.37    0.34    0.18   0.45884654   0.55111200   0.20310700       217099
    3.65    4.70   -0.28   -0.79    0.32    0.66   0.24071379   0.63755800   0.31015800       217101
    4.07    1.54   -1.40   -0.07    0.35    0.09   0.91316961   0.65560000   0.06571400       217135
    5.32    2.04   -1.48   -0.95    2.55    0.16   0.86939107   0.65955800   0.09514800       217154
    6.89    2.95    0.56   -0.01    0.24   -0.16   0.79272593   0.65747900   0.13842600       217157
    0.74    2.79   -1.14    0.10    0.04   -0.05   0.19739129   0.66014700   0.33604800       217161
    2.65    2.91   -0.29    3.27    2.22   -0.26   0.63051304   0.64746000   0.20645800       217164
    0.42    1.72   -0.10    0.31    0.41   -0.61   0.37354442   0.66099200   0.29587100       217215
    4.68    4.14    0.33    0.78    1.24   -0.53   0.31261901   0.41860900   0.15080200       217295
    3.87    2.18   -0.14    0.41    0.52   -0.18   0.77924536   0.67344900   0.15177300       217309
    1.36    2.71    0.26    0.73   -0.23    0.30  -0.43427457   0.69403200   0.45860800       217340
    6.97    4.39    1.56    0.33   -0.17    0.13  -0.21338733   0.57801800   0.33438800       217437
    3.19    2.37   -0.55   -0.70    2.51   -0.12   0.72571438   0.19495300   0.01846800       217449
    2.10    5.28   -1.65   -0.58   -0.53   -0.09  -0.53965657   0.65844500   0.43778000       217477
    3.82    2.92    0.08   -0.83   -0.66   -0.84  -0.21445283   0.48187100   0.25724600       217525
    2.48    2.17   -0.18   -1.08    1.02    0.87   0.63879205   0.68191100   0.22178800       217528
    3.31    2.62    0.89   -0.01   -0.14   -0.52  -0.32082185   0.65187300   0.40908500       217543
    1.10    3.07    1.43   -0.61    0.06   -0.50   0.19122387   0.67589900   0.34934100       217559
    1.79    1.38    1.31    1.27    1.65   -1.27   0.50800914   0.64483700   0.24699800       217572
    5.14    1.69    1.65    0.81    0.53   -0.40   0.56376094   0.66864700   0.24298000       217609
    2.51    3.33   -0.11    0.93    0.86   -0.77   0.52813162   0.65159900   0.24478200       217629
    4.68    1.52   -0.18    2.90    1.25   -0.30  -0.06720533   0.54050400   0.28660600       217712
    6.57    2.28    0.63   -0.51   -0.37    0.27  -0.78519401   0.66662100   0.46636600       217771
    1.90    1.61   -0.46    0.09    0.16   -0.79  -0.72921949   0.68157100   0.47543600       217774
    6.70    2.22    0.29   -0.74    0.58    0.04   0.42751263   0.66307200   0.28262100       217802
    1.88    3.84    1.25    0.64    0.76    0.32   0.66686457   0.67105000   0.20422500       217816
    4.29    2.03   -0.34    1.22    1.98   -1.35  -0.27379568   0.29698600   0.12633500       217834
    4.50    2.92    1.75   -0.17    0.31   -0.12   0.62868866   0.67299300   0.22102300       217957
    7.77    2.43   -1.32   -2.02   -0.71    1.09  -0.55506193   0.67194700   0.45126400       217991
    1.43    1.51   -0.88   -1.00    1.11    0.95   0.69108920   0.67791300   0.19706000       218060
    4.44    3.14    0.92    0.17    0.40   -0.41   0.63962451   0.67276600   0.21648600       218073
    0.68    2.05    0.67    0.18    0.06   -0.32  -0.00789333   0.69380800   0.40087200       218102
    2.86    3.26   -1.11   -0.21    1.43   -0.36   0.68946553   0.38773300   0.07393800       218114
    1.57    1.34   -0.58   -0.45    2.50    0.91   0.94699106   0.64167400   0.04004700       218174
    3.39    2.44   -0.58    0.23    0.26    0.27   0.54817571   0.67669000   0.25331600       218212
    2.33    1.78    0.76    0.10    0.49    0.08   0.79323825   0.36278100   0.04643600       218259
    7.84    4.59   -1.02    0.05    0.56    0.14   0.28778720   0.22513900   0.05377300       218269
    0.36    1.82   -0.51    0.28   -0.32   -0.27  -0.89345182   0.64995700   0.45926100       218280
    6.56    2.76    1.44    0.27    2.60   -1.40   0.87425001   0.63886800   0.08679500       218323
    2.01    2.41   -0.81   -0.26    1.05   -0.13   0.88613834   0.52581000   0.05514400       218339
    2.68    2.03   -0.92    0.08    0.46    0.01   0.86057794   0.58372300   0.08019400       218340
    7.36    3.93    0.55   -0.91   -0.55   -0.22  -0.81651621   0.65520400   0.45839500       218345
    2.33    1.38   -0.26    0.59   -0.02    0.19   0.00836383   0.63094300   0.34729600       218357
    0.32    4.20    0.36    0.17    1.31   -0.12   0.82695010   0.12124600   0.00478200       218401
    2.83    1.59    0.07    0.87   -0.10    0.97   0.00025689   0.66293700   0.37432700       218428
    3.96    2.87   -0.44   -1.64    2.55    0.50   0.93410115   0.60717900   0.04409100       218584
    6.71    2.20   -0.10    0.07   -0.30   -0.24  -0.63489333   0.69067900   0.47549800       218621
    2.85    2.81   -0.57   -1.11   -0.19   -0.23  -0.31543364   0.64369600   0.40143400       218632
    4.82    2.58    1.26   -0.24   -0.09   -0.17  -0.42928086   0.65839600   0.42669300       218734
    7.90    4.57   -1.12   -0.34    0.30    2.22   0.09618076   0.66610400   0.36029300       218735
    7.69    2.58    0.26   -0.22   -0.87    0.57  -0.82758969   0.65643300   0.46035000       218739
    4.07    1.61    0.11   -0.31   -0.06   -0.76   0.11404259   0.34052300   0.12641000       218783
    3.32    1.68   -1.55   -0.22   -0.02   -0.06   0.00544928   0.67037500   0.37950700       218820
    7.48    1.89    0.08    0.28   -0.43   -0.13  -0.33599358   0.67563800   0.43141100       218842
    4.81    4.70   -0.11   -0.09   -0.02    0.32   0.19412575   0.65071300   0.32956500       218910
    6.42    1.40   -0.17   -0.03   -0.01   -0.01   0.63345512   0.27616600   0.04566200       218949
    6.23    1.63    0.08    0.51    0.95   -0.37   0.69380882   0.38158400   0.07101100       218975
    4.07    4.12   -0.81    0.84    0.88    0.69   0.60204418   0.64952400   0.21818600       218978
    3.16    3.52    1.24    0.44   -0.74    0.20  -0.93436574   0.53649600   0.35948600       219002
    5.70    1.88   -0.93    0.17    1.04    0.33   0.43104190   0.68793900   0.29838500       219066
    7.33    1.69    0.23    0.57    1.18   -1.54   0.62939221   0.63838100   0.20202800       219173
    2.64    2.14    1.72   -0.99   -0.51   -0.38  -0.46320238   0.66494700   0.43597200       219250
    3.64    2.10    1.65    0.92    0.91   -0.10   0.43147884   0.55486500   0.21178900       219274
    2.30    4.10   -1.09    0.34    0.23    0.65  -0.47221299   0.67002900   0.44138000       219277
    1.63    2.89   -0.07   -0.22    0.32   -0.04   0.21332851   0.63299400   0.31240600       219297
    5.86    1.92    0.64   -0.19    0.54    0.16   0.74551231   0.67202900   0.16851700       219336
    5.36    2.56    0.72    0.42    0.53    0.02   0.96284254   0.50427600   0.01783700       219353
    3.53    1.94   -1.40   -0.43   -0.46   -0.22  -0.59261234   0.65404300   0.43878600       219387
    7.07    2.56   -1.25   -0.34    0.04    0.36  -0.32474780   0.64378200   0.40257300       219432
    1.75    1.76    0.69    0.32   -0.40    0.30  -0.65821549   0.66213100   0.45184000       219449
    0.21    4.50   -0.98    0.62    0.79    0.71   0.46678736   0.67148300   0.27664900       219456
    7.62    2.65    0.49   -0.17   -0.11    0.05  -0.68566861   0.65578800   0.44847600       219480
    3.05    3.52    0.34   -2.36    0.11    0.37   0.27643573   0.53189900   0.22850400       219504
    5.61    2.31   -0.72   -0.13   -0.01   -0.07  -0.36292912   0.57401100   0.34721800       219507
    7.41    2.54   -0.66    0.10    0.12   -0.10  -0.25080677   0.58554100   0.34490100       219529
    1.05    3.64    0.90   -0.63   -0.75    0.35  -0.60512899   0.65134500   0.43750700       219657
    5.59    1.97    1.41   -1.06    2.85   -0.89   0.80251147   0.69976400   0.14896000       219661
    4.24    3.62   -0.64   -0.20    0.26    0.18   0.54772252   0.67179700   0.25050100       219679
    4.39    3.72    0.55   -0.39    0.30    0.16   0.56232920   0.65626300   0.23614400       219780
    0.36    3.41   -0.02   -0.27    0.34   -0.04   0.41428234   0.27272800   0.06495200       219805
    1.69    1.84    0.36    0.35    0.69   -0.21  -0.42341774   0.66382500   0.43083200       219813
    3.10    2.71   -0.47    0.97    0.93   -1.27  -0.56128847   0.42990300   0.24408000       219833
    5.67    4.96    1.50   -2.30    0.35   -0.57  -0.07814517   0.66429100   0.38768400       219838
    4.87    3.55   -0.94   -0.14    1.95   -0.08   0.96344191   0.44026800   0.01344400       219852
    3.86    1.87    0.99   -0.30   -0.46   -0.20  -0.89658747   0.66401200   0.47235000       219855
    4.35    1.76   -1.03    0.44    0.84    0.23   0.48947006   0.45201700   0.14062500       219871
    7.39    1.74   -1.62   -0.43    1.17    0.49   0.67281691   0.65821200   0.19515200       219888
