  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    3.93    4.63   -0.71   -0.14    0.24    0.02   0.83296089   0.64442800   0.11213100       589189
    6.12    1.51    1.10    0.52    0.97   -0.08   0.88600284   0.39071800   0.03132600       589265
    0.28    5.43   -0.75    1.62   -0.33    0.29  -0.30625994   0.67029000   0.42326500       589273
    6.95    4.84   -0.64   -1.58    0.06    0.50  -0.20674475   0.64067100   0.38572500       589358
    5.19    2.93   -0.99   -0.16    0.15   -0.18   0.51313951   0.67724500   0.26560900       589389
    7.14    1.47    0.79   -0.91    0.15   -0.17  -0.59784030   0.52485400   0.32613300       589419
    6.85    4.89    0.75   -1.69    0.08    0.08   0.08636597   0.57219800   0.28935900       589626
    6.03    4.21    1.00   -1.05   -0.30   -1.89  -0.47296045   0.53852600   0.32753000       589659
    6.43    4.40    1.03    0.06    0.38   -0.03   0.17554856   0.08851400   0.01106100       589662
    6.39    4.48    0.96    0.03   -0.32   -0.05  -0.82289769   0.66117300   0.46431400       589669
    5.96    2.60    1.39    0.94    0.57    0.29   0.13528625   0.52783700   0.24903100       590145
    1.22    3.99   -1.04    0.40    0.16   -0.02   0.18316114   0.63928200   0.32310300       590175
    7.75    1.74   -0.83   -0.99    0.68    1.01   0.17453855   0.66409800   0.34370700       590313
    1.94    3.66   -0.45    0.23    0.30    0.37  -0.10281682   0.39757900   0.18360100       590503
    4.68    2.51    0.05    0.67    0.82   -1.01   0.62106421   0.68591900   0.23126100       590733
    3.76    3.73    1.59   -0.23    0.20    0.10  -0.21748833   0.20094900   0.06506000       590750
    4.64    4.14   -1.10    0.31    0.79   -0.29   0.58519605   0.23068700   0.03638500       590908
    0.86    3.00   -1.31   -0.23    0.10    0.07   0.58023075   0.65092100   0.22678800       590982
    1.13    2.38    0.45    0.72    0.72    0.14   0.54225119   0.67528000   0.25452100       590991
    5.77    2.41   -0.62   -2.33    1.71    1.58   0.41146061   0.67749700   0.29694500       591466
    3.04    1.80    0.72    0.05    0.38    0.04   0.95815267   0.44658000   0.01575600       591489
    4.24    1.40    0.75   -0.42    1.75   -1.71   0.03942462   0.48648300   0.23237700       591530
    6.67    4.43   -1.62    0.14    0.42    0.01   0.34899597   0.39592300   0.13274600       591559
    1.76    4.99    1.34   -0.59    0.00    0.08   0.17055050   0.64516800   0.33002600       591628
    2.79    1.76    0.20    0.20    0.44    0.47   0.64234951   0.66826500   0.21295700       591631
    6.85    2.26   -1.50   -0.10    0.89   -0.18   0.93435415   0.65854900   0.05136800       591719
    6.19    2.38   -0.52    0.26    0.12    0.52   0.96412019   0.23950200   0.00396100       591739
    1.97    3.41   -0.42    0.11    0.51   -0.31   0.81991423   0.66700700   0.12694900       591815
    5.81    4.32    0.77    1.35   -0.18   -1.52  -0.84433389   0.43578200   0.26640500       591816
    0.47    3.13   -0.92   -0.13   -0.59    0.32   0.94321688   0.19915600   0.00431200       591858
    4.89    2.25   -0.38   -0.10    0.01   -0.14   0.01337167   0.65104600   0.36259300       591928
    3.88    3.06    1.39   -1.44   -1.43    0.06  -0.34770119   0.45897100   0.25133700       592003
    4.75    1.87    1.71    0.12   -0.25   -0.06  -0.87795750   0.63170000   0.44151700       592009
    6.41    2.66   -0.34    0.04    0.36    0.14   0.92646510   0.68156500   0.06087700       592022
    6.55    2.66   -0.06    0.51   -0.15   -0.48   0.04342872   0.62560400   0.33745400       592084
    1.35    1.96   -0.03   -0.73    1.22    0.52   0.87889432   0.65618800   0.08831300       592106
    1.44    2.05    0.84    0.24    0.37    0.65   0.26650790   0.49479600   0.20548100       592133
    7.19    2.50   -0.89   -0.13    0.56   -0.01  -0.47142928   0.32802000   0.15933200       592250
    2.32    2.23    1.04   -0.31    2.04   -0.30   0.97237810   0.65415500   0.02234100       592305
    6.34    1.37    0.14    0.20    1.06   -0.32  -0.76646852   0.12206400   0.03622200       592350
    2.59    2.73    0.25    0.02   -0.21    0.18  -0.77505823   0.30176100   0.15443300       592353
    2.91    2.31   -0.58    1.01    0.20   -0.70   0.31942822   0.62928300   0.28692900       592416
    0.74    1.55   -0.48   -0.23    0.78    0.17   0.20875668   0.14337100   0.02604600       592442
    5.02    4.16    0.55    0.30   -0.29   -0.28  -0.46854718   0.67138600   0.44220300       592461
    3.76    4.33   -0.03   -0.38    0.53    0.18   0.62093662   0.53499800   0.15199900       592506
    6.33    3.66   -0.78    0.46    0.29   -0.79  -0.99688616   0.65909900   0.47476800       592533
    2.19    2.94    1.68    0.66    1.05   -1.96   0.36123562   0.64936600   0.29094200       592555
    6.99    4.29   -1.06   -1.23    0.15    0.41   0.79953423   0.36872800   0.04659700       592615
    0.62    1.88    0.07    0.06    2.32    0.74   0.50656838   0.27146900   0.05638200       592739
    2.28    2.12   -0.22    0.01    0.15    0.23   0.54122657   0.66602100   0.24922400       592887
    2.73    1.51    0.82   -0.49   -0.04   -0.09  -0.37037071   0.67586600   0.43555800       592900
    5.91    2.51    0.39    0.95    1.37    0.95   0.47390864   0.43885900   0.13657700       592929
    1.56    2.62    0.34    0.45    1.40   -0.21   0.88845656   0.67700400   0.08716600       592947
    1.65    2.36    1.16   -0.59    0.07    0.08   0.28447274   0.65133200   0.31068200       593043
    1.65    2.23   -0.01   -0.27   -0.86   -0.24  -0.91757232   0.66014800   0.47030100       593181
    2.60    1.59    1.23   -0.03    0.87   -0.12   0.40086791   0.66379400   0.29051500       593189
    6.37    1.65   -1.26    0.15    0.04   -0.07   0.68026153   0.22698600   0.02822900       593315
    4.10    1.64    0.35    1.38    0.05    0.08  -0.46960108   0.31412700   0.14909300       593371
    0.60    1.88    0.29    0.00    0.58    0.08   0.90676952   0.44552500   0.03349200       593437
    6.19    1.68   -0.83    0.39   -0.22   -0.03   0.88920381   0.22920000   0.01085100       593443
    2.42    1.52   -0.34   -0.16   -0.14    0.19   0.28591242   0.41451800   0.15204200       593448
    5.96    1.93    1.48    1.00    0.34    0.21   0.79151650   0.47445500   0.07694700       593492
    0.34    2.77    0.01    0.26    0.47    0.44  -0.05225932   0.48326400   0.24104400       593595
    3.20    1.55    0.31   -1.59    2.39   -0.13   0.65362886   0.36022800   0.07069600       593638
    1.46    2.22    0.97    0.38    1.98    0.64   0.42848047   0.29380400   0.07266600       593807
    6.15    2.02    0.90    0.47    0.20    0.67  -0.00832216   0.41478200   0.18668700       593835
    6.30    2.24   -1.39    0.74   -0.03    0.96   0.07484203   0.68064100   0.37573400       593838
    1.33    1.88    0.42    1.01   -0.40   -0.07  -0.58408940   0.66171400   0.44485100       593910
    4.35    2.77    0.23   -0.38    1.12   -0.06   0.84660064   0.42921000   0.04899000       593957
    3.94    4.88   -0.12   -1.20    0.49    0.85   0.28848700   0.64614800   0.30601500       594060
    3.38    3.46    1.72    0.04    1.47   -0.28   0.94209851   0.56817000   0.03436600       594095
    3.66    2.33    0.21    0.13   -0.25   -0.38  -0.56121010   0.49912000   0.30144200       594257
    3.03    3.30   -1.46   -0.21   -1.07   -0.15  -0.87129053   0.69423200   0.49824800       594263
    4.93    2.00   -0.75    0.66    0.24   -0.49   0.42274451   0.66257600   0.28363300       594321
    3.00    1.96    0.92    0.08    0.20    0.34   0.40674817   0.61298600   0.25486100       594536
    6.56    1.47    0.47    0.36    0.78   -0.71   0.77660895   0.61789200   0.13140900       594572
    2.44    2.40    0.56   -0.21   -0.06   -0.26  -0.26799009   0.63807000   0.39107200       594599
    1.75    3.18   -1.25   -0.22    0.73    0.36  -0.61804367   0.34470200   0.17988900       594653
    1.99    2.74   -1.45   -1.58    2.06    0.73   0.78287051   0.64334100   0.13811100       594666
    3.80    3.90   -0.42   -0.12    0.57   -1.32   0.07920735   0.48380500   0.22533300       594872
    2.60    1.54   -0.15   -0.41   -0.19    1.27  -0.21106990   0.64192800   0.38733300       594909
    2.74    1.59   -1.44    1.00    2.57    1.96   0.64131225   0.66280700   0.21045500       594940
    3.94    1.72   -0.42   -0.02    0.77   -1.02   0.60901208   0.65729500   0.21995100       595016
    7.60    5.52    0.85   -2.04   -0.50   -0.05  -0.26427495   0.63918600   0.39157600       595030
    2.36    2.53    0.01   -0.42    0.64   -0.49   0.74056584   0.65187600   0.16209600       595158
    3.67    3.27    0.25   -0.93   -0.61   -0.67   0.10191363   0.49769000   0.23221200       595307
    3.49    1.42    0.53    2.04    3.55   -0.30  -0.46366944   0.25806500   0.10968200       595310
    0.27    3.32    0.21   -0.11    0.74   -0.31   0.76106760   0.64635500   0.15000700       595330
    2.42    1.81   -1.32    0.91   -0.28    0.23  -0.36548906   0.67570900   0.43486800       595414
    3.66    3.54    1.61    0.21    0.33   -0.10   0.76707835   0.33374700   0.04406800       595477
    4.82    1.83    0.61   -2.21    0.69    0.09   0.21737183   0.64863000   0.32324400       595523
    5.48    3.04    0.71   -0.96    0.64   -0.68   0.70221188   0.26209700   0.03472800       595612
    2.67    2.34   -1.08    0.18   -0.21    0.08  -0.51085148   0.54608500   0.33722400       595725
    1.84    3.64   -0.30    0.95   -0.26    0.50  -0.12797699   0.61762700   0.35629100       595804
    5.42    2.96    0.50   -1.47    0.20   -1.60  -0.50696856   0.65450200   0.43113500       595888
    2.34    2.25    1.39    0.47    0.99   -0.30   0.85280061   0.61320100   0.09205500       595906
    3.92    2.04   -0.89    0.06    0.40   -0.24   0.98979574   0.46038500   0.00419400       595947
    2.94    2.16    0.25   -0.56    0.02    0.45  -0.79485242   0.67269000   0.47265000       595985
    2.92    4.09    0.75   -1.22    0.53    0.99   0.40817389   0.47370000   0.16781600       596117
    2.44    1.42   -1.18   -0.75    1.26    0.85   0.75663115   0.64651700   0.15220400       596149
    4.52    1.45   -0.11    0.79    0.08   -0.20   0.13697747   0.65061800   0.34062600       596253
    4.34    2.42    0.94    0.63   -0.78    0.21   0.49189630   0.34166400   0.08663900       596474
    3.19    2.39    0.03   -0.04    0.22    0.01  -0.60802072   0.19574400   0.07461300       596630
    6.47    4.14    1.61    0.10   -0.32    0.10  -0.73776997   0.69153000   0.48520800       596692
    4.74    2.17    0.33    0.35   -0.57   -0.28  -0.63378974   0.68071200   0.46640900       596700
    1.59    1.53    0.53    0.09    0.00    0.19  -0.78317898   0.43406800   0.26145700       596824
    4.51    1.82    1.06    0.49    3.27   -2.27   0.68992143   0.28799400   0.04284200       597232
    2.01    3.54    1.43    0.64    0.47    0.13   0.22862346   0.50076300   0.21557800       597459
    3.95    2.09   -1.10   -0.34    0.27    0.60   0.28750109   0.65974300   0.31610800       597463
    2.10    3.02    0.61    0.01   -0.20    0.09  -0.94497158   0.63010300   0.44468600       597575
    3.29    4.57   -0.09    0.19    0.59    0.20  -0.45163166   0.23997000   0.09727500       597858
    3.95    1.96   -1.57   -1.26    1.38    0.70   0.34293137   0.59846000   0.26025700       597868
    4.28    2.74   -0.45    0.68    0.52    0.41  -0.37209095   0.16863800   0.05256100       597909
    1.61    3.34   -1.04   -0.60    1.09    0.92   0.66963388   0.67589600   0.20553500       598042
    4.39    1.96   -0.59   -0.46    3.14    0.55   0.80215311   0.15571400   0.00885400       598043
    3.13    1.65   -0.06    0.19   -0.01    0.07   0.33125471   0.65534900   0.30256600       598052
    1.95    4.01    1.32   -0.71    1.51    0.21  -0.62074532   0.13307500   0.03949700       598081
    1.33    1.80   -0.12    0.76   -0.30    0.72  -0.39497758   0.64398500   0.41048900       598188
    1.48    2.61   -1.03    0.28   -0.44   -0.29  -0.98819130   0.51925400   0.34733300       598197
    0.33    4.34    1.69   -0.10   -0.31   -0.03  -0.62954445   0.41272900   0.23453400       598276
    2.79    3.33    0.18   -0.17    0.70    0.56   0.39845929   0.49537700   0.18247100       598292
    0.17    1.92    1.28   -0.07    0.55    0.14   0.97473686   0.66584400   0.02122000       598361
    3.71    2.64    1.52   -0.03    0.52   -0.41   0.73082577   0.66581000   0.17288100       598464
    5.02    3.69   -0.96   -0.21    0.20   -0.10   0.08203716   0.18967300   0.04820300       598471
    0.27    3.81    1.02   -0.22    1.12   -0.07   0.89473648   0.34036800   0.02230100       598645
    3.05    2.26   -0.33   -1.07   -0.40   -0.02  -0.41847466   0.66443700   0.43084200       598675
    6.29    3.18    1.29    0.54    0.98   -0.65  -0.46320384   0.31597700   0.15009000       599071
    0.01    1.88   -0.54    0.58    1.32    0.07   0.77699211   0.66755300   0.15060300       599095
    4.17    2.31    0.75    1.06    0.77   -1.40   0.52912433   0.65310700   0.24538000       599134
    2.13    1.38    0.06   -0.68    1.59    0.05   0.79752437   0.32267600   0.03657900       599167
    4.18    2.98   -1.09   -2.41    0.35    1.99  -0.69118567   0.32572600   0.16897700       599313
    2.80    3.39    0.16   -0.59    0.06   -1.54  -0.07830730   0.53699200   0.28525600       599386
    1.63    5.30    0.00    0.08   -0.32   -0.28   0.20468480   0.18935700   0.04310300       599445
    2.22    4.51    0.42   -0.29   -0.32    0.40  -0.61650116   0.45704000   0.27017300       599474
    2.70    1.63   -1.44   -0.39    0.29   -0.12  -0.14295664   0.29554800   0.11762000       599651
    4.95    1.59   -1.24    0.47    1.65    0.46   0.77782566   0.22838100   0.02062900       599797
    6.67    2.14    0.41   -0.20    0.42    0.15   0.61633102   0.59480100   0.18362600       599829
    6.48    2.90   -0.78    0.14    1.39    0.11   0.98849274   0.66610600   0.00984400       599862
    2.39    1.68   -1.63   -2.02    1.45    2.10   0.45123411   0.65866100   0.27287900       599959
    2.40    1.51   -1.35    0.28    2.68    0.45   0.26892564   0.36262300   0.12386600       600144
    0.62    2.80   -0.46   -0.46   -0.40    0.10  -0.59442172   0.68219200   0.46414000       600152
    6.52    3.38    0.72   -0.21   -0.04   -0.04  -0.68909286   0.43181100   0.25391600       600181
    5.48    1.68    1.59    1.31   -0.36   -0.19  -0.12155925   0.65547400   0.38668900       600444
    2.35    1.63    1.26    0.83    0.85   -0.23  -0.42593180   0.55257700   0.33519400       600503
    1.89    2.38   -1.10   -0.20   -0.86   -0.05  -0.98022558   0.65425500   0.46919500       600556
    3.20    1.32    0.59   -2.30    0.01    0.07   0.28466702   0.57699400   0.25781000       600562
    7.48    3.61    1.25   -0.29    0.43    0.27  -0.27711315   0.37115100   0.17860500       600630
    1.73    4.05    0.27   -0.97    1.13    0.06  -0.90945365   0.24446300   0.11670500       600748
    0.48    2.17    0.92   -0.06   -0.71   -0.59  -0.80598349   0.67579000   0.47634700       600840
    2.01    2.75   -1.09    0.14    0.29    0.03  -0.20273742   0.28839200   0.11660600       600842
    4.21    2.83    0.61   -0.41   -0.29   -0.02  -0.65378089   0.46790000   0.28180400       600904
    2.89    2.90    0.35    0.00    0.23    0.54   0.37246274   0.38570000   0.12397100       601078
    2.80    1.77    0.82    0.55    0.60   -0.16  -0.62255534   0.49654500   0.30383600       601135
    3.29    2.05    0.85    0.42    1.30    0.09   0.12693869   0.43304900   0.18415300       601161
    2.33    1.51    0.81    0.31    0.15   -0.20  -0.33605549   0.55508300   0.32864000       601295
    3.68    1.61    1.43    1.60    1.71   -1.88   0.56058399   0.66073000   0.23939200       601304
    2.58    2.95    0.94   -0.49    1.23   -2.66   0.25652271   0.63082200   0.30189400       601336
